ID,Show ID,User ID,Rating,Review,Review Date
3968,6291,398,4,Visually stunning with a captivating storyline. A must-watch!,2023-11-05
3969,5412,214,3,Fairly entertaining but nothing out of the ordinary.,2022-01-11
3970,6002,37,5,Brilliantly executed with a perfect blend of humor and drama.,2020-06-03
3971,6587,82,2,The sequel didn’t live up to the original. Very disappointed.,2023-07-01
3972,7180,299,4,Ingenious plot and dynamic characters make this a standout.,2020-02-05
3973,5948,79,1,Overhyped and underdelivered. The worst movie of the year.,2023-03-25
3974,6649,14,3,Has its moments but ultimately forgettable.,2023-03-16
3975,5671,493,5,A breathtaking adventure that keeps you engaged till the very end.,2021-09-21
3976,5184,142,5,A spectacular blend of adventure and mystique. Unforgettable!,2021-10-02
3977,5839,47,4,Great characters but the plot seems predictable at times.,2022-08-09
3978,6246,385,3,"Decent watch, though the pacing was a bit off.",2020-10-27
3979,7124,219,2,Promising start but failed to deliver by the end.,2021-03-19
3980,5710,98,5,An epic journey that captivates from start to finish!,2023-04-24
3981,6551,402,1,"Unfortunately, a total letdown with poor scripting and acting.",2019-12-16
3982,6934,112,4,Visually stunning with a compelling narrative.,2020-11-09
3983,6622,203,3,An average watch. Had its moments but not enough to stand out.,2023-04-06
3984,5881,333,4,"Solid performance by the cast, though the ending was predictable.",2023-01-21
3985,6201,456,5,A masterpiece. Every moment is filled with brilliance!,2023-06-30
3986,6197,215,2,The plot twists felt forced and unnatural.,2024-01-17
3987,5672,96,3,"Good for a one-time watch, but lacks the charm for a re-watch.",2020-04-23
3988,7031,144,1,"Found it boring and unengaging, sadly.",2022-04-02
3989,6233,354,5,A true gem! Scene after scene of pure cinematic magic.,2021-05-28
3990,5353,122,4,A fun and heartwarming experience that brings joy.,2021-02-08
3991,5667,287,2,"Tried too hard to be serious, ended up being comical instead.",2021-10-30
3992,5999,367,4,Brilliantly crafted with a strong emotional core.,2021-05-08
3993,6389,482,3,Engaging at times but overall a mediocre journey.,2020-05-27
3994,6902,278,5,A riveting story that keeps you on the edge from start to finish.,2020-03-30
3995,7145,438,1,So much potential wasted in what turned out to be a snooze fest.,2020-05-26
3996,5855,31,2,"It lacked the depth I was hoping for, ending felt rushed.",2023-10-06
3997,5368,252,4,Innovative and thought-provoking. A real conversation starter.,2021-11-20
3998,6182,49,3,"An entertaining film, though some plot points were questionable.",2020-02-09
3999,7018,17,5,Stunning visuals and a compelling story. A must-watch!,2022-12-25
4000,5634,198,1,Falls flat on almost every aspect; hardly entertaining.,2021-02-23
4001,6150,304,5,"Astounding visuals, a masterpiece!",2022-09-20
4002,6201,450,4,"Great storytelling, though a bit lengthy.",2023-04-22
4003,5487,22,2,Failed to live up to the hype.,2022-05-18
4004,6892,123,1,A snoozefest. Wouldn't recommend.,2020-09-22
4005,6623,305,3,"Decent watch, but nothing exceptional.",2021-01-21
4006,5290,198,5,"Captivating plot, will watch again!",2019-12-07
4007,7018,487,4,Strong performances all around. Liked it.,2022-06-24
4008,5185,56,3,Good for a one-time watch.,2021-02-17
4009,6820,277,2,Too predictable. Missed opportunities.,2021-06-02
4010,5698,98,1,Extremely disappointing. Avoid at all costs.,2023-01-03
4011,6732,33,5,"Absolutely thrilling, a true gem!",2020-05-04
4012,6111,449,4,Engaging right from the start.,2020-03-15
4013,5710,12,3,"Has its moments, but not many.",2021-06-14
4014,7125,209,2,"Mediocre at best, expected much more.",2022-09-25
4015,6933,376,1,"The hype made me watch it, regretted.",2021-05-06
4016,5337,91,5,Spectacular! A real emotional rollercoaster.,2021-11-05
4017,6174,156,4,"Neatly executed, keeps you hooked.",2023-07-18
4018,5982,45,3,"Average movie, good for background noise.",2024-02-14
4019,5630,324,2,"Lacks depth, wouldn't watch again.",2021-02-08
4020,6620,92,1,Painfully boring and unoriginal.,2023-03-05
4021,6192,218,5,A riveting masterpiece. Highly recommend!,2022-10-31
4022,6852,183,4,Impressive. A well-crafted story.,2021-07-20
4023,5432,392,3,"It's okay, but was expecting more.",2020-02-07
4024,7041,121,2,It missed the mark for me.,2022-07-15
4025,5390,305,1,One of the worst I've seen.,2020-11-08
4026,5185,321,4,A mesmerizing journey through fantastical realms. Highly recommend!,2021-04-25
4027,6190,159,5,Brilliantly executed storyline with unforgettable characters.,2023-11-17
4028,6333,48,3,"Good enough for a lazy Sunday, but lacked depth in character development.",2022-10-14
4029,7010,200,1,Fell short of expectations. Seemed like a rushed project.,2020-09-14
4030,5241,432,2,Disappointing conclusion to an otherwise compelling series.,2021-08-26
4031,6123,87,4,Visually stunning with a gripping plot. A must-watch!,2020-10-25
4032,5768,276,3,An average show with some entertaining moments.,2021-05-17
4033,7190,13,5,An epic masterpiece that redefines the genre. Absolutely incredible.,2024-01-08
4034,5875,392,2,Started strong but lost its way midway. Could have been better.,2022-05-07
4035,6184,90,1,A total letdown. Predictable plot and poor character choices.,2021-07-15
4036,6146,121,4,A hidden gem with a compelling narrative. Highly engaging!,2020-12-29
4037,5487,334,5,Exceptional storytelling and character arcs. Mindblowing!,2023-08-29
4038,6721,208,3,Has its moments but overall a predictable journey.,2022-08-26
4039,6120,125,4,A refreshing narrative with a powerful performance ensemble.,2020-11-19
4040,6350,401,2,Struggles to maintain consistency and often drifts into cliches.,2021-01-11
4041,5983,33,5,A thrilling ride from start to finish. Gripping and innovative.,2022-07-05
4042,5640,147,1,"Sadly, a dull script accompanied by lackluster performances.",2021-11-08
4043,5179,444,4,An absorbing world with twists that keep you hooked till the end.,2023-04-19
4044,6880,350,3,Enjoyable in parts but fails to deliver a punch.,2022-12-05
4045,5603,273,2,Mediocre performances in what could have been a captivating story.,2023-11-14
4046,5498,90,5,Stunning visuals and a compelling plot make this a must-see.,2022-10-02
4047,6278,299,1,An unfortunate mix of poor pacing and forgettable characters.,2020-02-15
4048,6902,55,4,A riveting tale that keeps you on the edge of your seat.,2023-01-09
4049,5987,162,3,"An intriguing concept, but the execution could have been better.",2023-08-09
4050,6322,476,2,Failed to live up to its potential. A miss rather than a hit.,2023-05-11
4051,5823,123,5,A mesmerizing tale that kept me on the edge of my seat!,2021-06-05
4052,6902,44,4,"Compelling story, well worth the watch.",2020-01-05
4053,6255,389,3,"Enjoyable, though it had its dull moments.",2023-06-11
4054,5318,215,2,Struggled to keep my attention. Could use more excitement.,2021-04-16
4055,6790,97,1,"Quite disappointed, expected much more.",2022-07-15
4056,6181,133,5,"An absolute masterpiece, will watch again!",2022-04-05
4057,5467,457,4,"Great acting and a haunting score, very impressive.",2023-10-20
4058,6060,321,3,"Good for a one-time watch, but nothing exceptional.",2022-02-14
4059,5777,188,2,"It was okay, not what I was hoping for.",2021-11-09
4060,6641,69,1,"Barely could sit through it, very underwhelming.",2021-04-16
4061,5922,402,5,This show has changed my life!,2023-10-09
4062,6977,34,4,Rich storytelling and vibrant characters.,2023-03-28
4063,5434,23,3,"Fairly average, but enjoyable in parts.",2023-10-09
4064,7099,472,2,"Lacked the depth I was searching for, felt very superficial.",2021-05-23
4065,5760,89,1,"Not worth the time, unfortunately.",2021-07-06
4066,6398,155,5,Incredibly captivating from start to finish!,2022-04-02
4067,6612,308,4,A visually stunning piece that leaves you thinking.,2021-11-11
4068,6035,205,3,"Has its moments, but overall just average.",2021-05-28
4069,5490,160,2,Predictable plot with flat characters.,2022-05-23
4070,7125,78,1,Failed to deliver on its promising premise.,2021-06-18
4071,5986,412,5,"A complete joyride, splendidly executed!",2021-06-15
4072,5674,303,4,"Thoroughly entertaining, with a solid storyline.",2020-10-02
4073,7064,262,3,"Not bad, but left me wanting more.",2022-05-22
4074,5233,490,2,Somewhat tedious and uninspiring.,2023-07-09
4075,6322,370,1,I regret spending time on this one.,2019-12-31
4076,6182,305,5,A mesmerizing journey into the unknown. Absolutely captivating!,2021-08-17
4077,5201,122,4,Engaging plot with unexpected twists. Highly recommend.,2021-08-18
4078,6890,47,3,Good watch but some parts dragged on. Worth a weekend binge.,2019-11-01
4079,5703,399,2,Struggled to finish. The storyline had potential but fell flat.,2023-05-04
4080,6981,219,1,Disappointing end to a series I loved. Could have been much better.,2020-03-21
4081,6123,332,4,A hidden gem! Fantastic characters and incredible world-building.,2023-10-17
4082,5392,181,5,An emotional rollercoaster from start to finish. Truly unforgettable.,2020-05-10
4083,6543,89,3,Decent watch with a strong start but mediocre ending.,2020-11-08
4084,7012,410,2,Overhyped. There are better options out there.,2020-03-19
4085,5678,256,1,Fell asleep halfway through. Not for me.,2022-08-23
4086,5820,134,4,Visually stunning with a compelling narrative. Highly engaging.,2023-05-02
4087,6357,347,5,A timeless classic. Perfect execution on all fronts.,2021-09-08
4088,7020,298,3,Solid entertainment with some flaws. Good for a lazy afternoon.,2021-05-27
4089,7180,111,2,Tried too hard to be edgy. Lacked authenticity.,2019-11-07
4090,5188,203,1,Expected much more based on the trailer. A letdown.,2021-05-11
4091,6201,72,4,An underrated masterpiece. The plot twists are exceptional.,2020-04-29
4092,6685,461,5,Masterful storytelling. Each episode left me wanting more.,2023-01-18
4093,5762,244,3,Enjoyable but feels like something is missing to make it great.,2024-02-24
4094,6578,130,2,Main characters lacked depth. Found myself disinterested.,2023-03-30
4095,6120,488,1,A complete waste of time. Do not recommend.,2023-03-14
4096,6600,33,4,A thrilling ride from beginning to end. Exceptional performances.,2023-01-06
4097,6195,457,5,An absolute must-watch. Brilliantly executed in every aspect.,2021-07-28
4098,6350,322,3,Has its moments but ultimately fails to deliver a punch.,2023-01-03
4099,5400,95,2,Predictable storyline with flat acting. Missed opportunity.,2019-12-12
4100,7025,418,1,An appalling attempt at horror. Completely misses the mark.,2023-07-16
4101,6183,274,4,Enthralling series from start to finish!,2021-09-05
4102,6412,152,5,A masterpiece that redefines the genre.,2019-11-18
4103,7020,488,2,Struggled to keep my interest beyond the first episode.,2019-12-25
4104,5290,22,3,"Decent watch, but fell flat in some areas.",2022-02-10
4105,5948,333,1,Couldn’t make it past the first 20 minutes.,2022-12-06
4106,6140,401,4,Great acting and compelling story!,2020-03-21
4107,6702,120,3,Good enough for a one-time watch.,2022-07-01
4108,5281,49,4,Visually stunning and emotionally gripping!,2022-12-02
4109,6129,367,5,Easily one of the best series I’ve ever watched.,2021-04-20
4110,7140,98,3,"Has its moments, but overall pretty average.",2022-08-24
4111,5417,435,1,Poorly executed with too many cliches.,2023-01-26
4112,5976,212,4,A refreshing take on usual tropes.,2022-10-12
4113,6891,29,2,Tried too hard to be dramatic and fell short.,2020-01-15
4114,5832,134,5,An absolute gem! Cannot recommend enough.,2020-07-19
4115,6910,478,2,Predictable plot with mediocre performances.,2023-01-22
4116,5601,356,1,"Not worth the time, unfortunately.",2023-08-26
4117,6554,84,3,Average show with a few standout moments.,2021-03-31
4118,7158,109,4,Intriguing plot and exceptional character development.,2023-03-15
4119,5809,239,5,Absolutely stunning on every level!,2023-12-10
4120,6403,326,1,Failed to deliver on the hype.,2023-06-03
4121,7150,286,2,Lacking depth in both storytelling and character development.,2020-06-20
4122,6021,191,3,Entertaining enough for a lazy afternoon.,2020-10-04
4123,6168,45,4,Thought-provoking themes and great performances.,2021-05-27
4124,7012,311,1,A thoroughly disappointing experience.,2023-04-30
4125,5408,157,5,A true masterpiece that stands the test of time.,2020-04-18
4126,5185,134,4,Enticing from start to finish!,2021-12-20
4127,6250,465,3,Decent watch but predictable.,2024-02-16
4128,5400,23,5,A masterpiece that reshapes the genre.,2022-04-14
4129,7160,482,2,Could've been much better. Dragged storyline.,2022-05-05
4130,6075,98,1,Completely unwatchable.,2023-07-24
4131,5940,351,3,Great concept but lacks execution.,2023-03-08
4132,6741,202,4,Intriguing characters and plot twists!,2021-09-03
4133,6238,112,4,A visual spectacle impregnated with epic storytelling.,2022-04-15
4134,5489,390,2,Falls short of the hype.,2022-11-11
4135,6032,277,5,Absolutely captivating!,2021-02-13
4136,6814,44,5,A flawless blend of drama and mystery.,2022-07-31
4137,7021,176,1,Too boring. Couldn't keep my attention.,2022-10-31
4138,5181,389,2,Mediocre performances and overused plot.,2021-11-30
4139,5890,40,3,Good for a one-time watch.,2020-10-25
4140,6858,95,4,Phenomenal storytelling and character development!,2023-06-22
4141,6652,333,5,An unforgettable epic journey.,2024-02-03
4142,5690,120,3,"Pretty average, but enjoyable.",2021-08-14
4143,6175,434,4,Captivating and emotionally resonant.,2021-06-13
4144,7001,289,2,A mishmash of tired clichés.,2022-08-15
4145,5603,10,5,Spectacular in every sense. A must-watch!,2022-11-23
4146,5910,378,1,Disappointingly bland and uninspired.,2022-06-16
4147,6418,232,3,Engages briefly but lacks lasting impact.,2022-10-08
4148,6760,71,4,Unique plot with remarkable character depth.,2023-10-02
4149,5275,50,2,Started strong but lost its way.,2020-04-18
